artikelnummer,typicality,
7287811,0.3455227,
7287812,0.27842695,
7287813,0.3253068,
7287814,0.35140803,
7287815,0.2963431,
7287816,0.22737597,
7287817,0.26721752,
7287818,0.3337943,
7287819,0.20145224,
7287820,0.3183682,
7287821,0.2647837,
7287822,0.2607426,
7287823,0.31395242,
7287824,0.312328,
7287825,0.22934726,
7287826,0.23062134,
7287828,0.30133045,
7287829,0.29756838,
7287830,0.29437172,
7287831,0.28107515,
7287832,0.29877245,
7287833,0.24939065,
7287834,0.286941,
7287871,0.3210903,
7287873,0.31210703,
7287874,0.34153962,
7287875,0.28377786,
7287876,0.2809083,
7287877,0.27276254,
7287878,0.25926843,
7287879,0.33801568,
7287880,0.25388467,
7287881,0.40976757,
7287882,0.42134762,
7287883,0.4156712,
7287884,0.2039935,
7287885,0.27705505,
7287886,0.25105757,
7287887,0.24360368,
7287888,0.44626397,
7287890,0.45608154,
7287891,0.47670302,
7287892,0.6039395,
7287893,0.60379666,
7287894,0.59152275,
7287895,0.5391175,
7287896,0.5522507,
7287897,0.58676296,
7287903,0.60401464,
7287904,0.5543019,
7287905,0.58717155,
7287906,0.59484386,
7287914,0.8438505,
7287916,0.2503434,
7287917,0.26993474,
7287918,0.27624828,
7287919,0.25867635,
7287920,0.3161327,
7287921,0.3233551,
7287922,0.29775187,
7287923,0.24295025,
7287924,0.35700417,
7287925,0.32835755,
7287926,0.32664108,
7287927,0.3021875,
7287930,0.23082952,
7287931,0.24866308,
7287932,0.32018602,
7287934,0.23600373,
7287935,0.19637296,
7287936,0.1814807,
7287937,0.30539605,
7287938,0.24863511,
7287940,0.24799176,
7287962,0.6838789,
7287963,0.7659726,
7287964,0.6832799,
7287965,0.6014386,
7287966,0.7369039,
7287967,0.4721509,
7287969,0.65955937,
7287970,0.5171392,
7287971,0.8615085,
7287972,0.878573,
7287973,0.63547325,
7287974,0.7994891,
7287975,0.5828914,
7287976,0.68263,
7287977,0.7965867,
7287979,0.8080534,
7287980,0.807809,
7287981,0.7904471,
7287982,0.7319881,
7287983,0.82626176,
7287985,0.7539409,
7287987,0.78001696,
7287988,0.5969339,
7287989,0.8665352,
7287990,0.6827181,
7287991,0.49812984,
7287992,0.8532433,
7287994,0.5758994,
7287995,0.53148055,
7287996,0.5554679,
7287998,0.654147,
7288002,0.5573425,
7288003,0.61070615,
7288004,0.6239093,
7288005,0.592751,
7288006,0.8277349,
7288007,0.6745799,
7288008,0.7559087,
7288009,0.82113475,
7288010,0.843315,
7288011,0.7647923,
7288012,0.74774384,
7288013,0.7455717,
7288014,0.85866547,
7288015,0.8135714,
7288016,0.8123866,
7288017,0.7716045,
7288018,0.8296242,
7288019,0.84180427,
7288020,0.85820675,
7288021,0.842758,
7288022,0.8253072,
7288023,0.77832603,
7288024,0.82912,
7288025,0.7917263,
7288026,0.8068462,
7288027,0.82238185,
7288028,0.75971866,
7288029,0.7955688,
7288030,0.7825499,
7288031,0.8265208,
7288033,0.81754607,
7288034,0.81394905,
7288035,0.72679067,
7288036,0.7171853,
7288037,0.56192505,
7288038,0.5983498,
7288039,0.5925119,
7288040,0.6629609,
7288041,0.62133783,
7288042,0.7151748,
7288043,0.48359075,
7288044,0.53397036,
7288045,0.48758176,
7288046,0.5705026,
7288047,0.603715,
7288048,0.55147547,
7288049,0.60014427,
7288050,0.61760336,
7288051,0.54667693,
7288056,0.621304,
7288057,0.6127793,
7288058,0.6282737,
7288059,0.595715,
7288060,0.51040184,
7288061,0.58469176,
7288160,0.8083326,
7288161,0.84628934,
7288163,0.8008483,
7288164,0.8276769,
7288165,0.7433007,
7288166,0.8623038,
7288168,0.83917123,
7288170,0.79489547,
7288171,0.755779,
7288172,0.7877106,
7288173,0.79251915,
7288174,0.7079702,
7288175,0.7110652,
7288178,0.7897103,
7288179,0.7259264,
7288180,0.8147439,
7288182,0.89733154,
7288186,0.4387175,
7288350,0.5650347,
7288385,0.8511869,
7288386,0.78407735,
7288387,0.7887147,
7288388,0.8539721,
7288389,0.8548428,
7288391,0.8578276,
7288394,0.8040865,
7288395,0.8276917,
7288398,0.78144956,
7288399,0.78592014,
7288400,0.893196,
7288401,0.80418545,
7288402,0.8228541,
7288449,0.75398475,
7288450,0.720866,
7288451,0.7839115,
7288452,0.7681092,
7288453,0.8080089,
7288454,0.7514173,
7288455,0.79373497,
7288456,0.7778134,
7288457,0.5230147,
7288458,0.46910477,
7288460,0.85274446,
7288534,0.6793714,
7288535,0.79792106,
7288536,0.60780174,
7288537,0.70956206,
7288538,0.82591003,
7288539,0.7394067,
7288540,0.79769576,
7288541,0.76422006,
7288542,0.7906166,
7288543,0.7462071,
7288544,0.6527112,
7288545,0.6735493,
7288547,0.54293734,
7288548,0.75795627,
7288549,0.710923,
7288550,0.81664824,
7288552,0.7873425,
7288553,0.92180705,
7288554,0.6475262,
7288555,0.809827,
7288559,0.75696355,
7288572,0.7039509,
7288573,0.7061768,
7288579,0.69774485,
7288653,0.6478968,
7288711,0.82112414,
7288712,0.8306372,
7288713,0.83096683,
7288714,0.84090173,
7288716,0.78612983,
7288718,0.8142569,
7288719,0.71902263,
7288721,0.5504339,
7288722,0.7781982,
7288736,0.8582545,
7288742,0.87032634,
7288743,0.890038,
7288744,0.87636775,
7288745,0.8252796,
7289337,0.77143335,
7289342,0.8176613,
7289343,0.7856919,
7289404,0.8464148,
7289405,0.8453823,
7289406,0.8198405,
7289407,0.729959,
7289408,0.7778283,
7289409,0.8761904,
7289410,0.74045515,
7289411,0.73633033,
7289412,0.8354438,
7289413,0.81015193,
7289414,0.65600955,
7289415,0.67300117,
7289416,0.77289045,
7289417,0.8940174,
7289418,0.8961119,
7289419,0.83899987,
7289420,0.79178995,
7289421,0.8166141,
7289449,0.74218255,
7289452,0.8245026,
7289465,0.49772495,
7289471,0.63642174,
7289473,0.5631154,
7289474,0.50422984,
7289492,0.8754778,
7289493,0.87263197,
7289494,0.82978827,
7289495,0.88722825,
7289496,0.83996165,
7289502,0.90360075,
7289504,0.81056184,
7289505,0.8836725,
7289506,0.8935433,
7289546,0.86474377,
7289547,0.8536875,
7289548,0.882811,
7289549,0.8172346,
7289551,0.7315028,
7289552,0.7693204,
7289553,0.906482,
7289554,0.8879498,
7289558,0.63860184,
7289560,0.6605148,
7289561,0.67996687,
7289562,0.7461632,
7289591,0.80578136,
7289592,0.8148759,
7289593,0.8017071,
7289594,0.6442159,
7289595,0.6073685,
7289596,0.6070225,
7289597,0.74192363,
7289601,0.73272234,
7289602,0.7604724,
7289606,0.7258629,
7289607,0.7531505,
7289609,0.8259803,
7289610,0.8129788,
7289613,0.69545835,
7289614,0.60834,
7289616,0.53586835,
7289617,0.57488096,
7289620,0.68495846,
7289622,0.8030129,
7289623,0.6047893,
7289624,0.7132063,
7289627,0.80474627,
7289629,0.8036044,
7289631,0.7410378,
7289632,0.82612807,
7289633,0.7995701,
7289670,0.65582937,
7289671,0.61927515,
7289672,0.7590571,
7289675,0.73425186,
7289676,0.77568334,
7289679,0.7977077,
7289680,0.72591627,
7289681,0.6809644,
7289682,0.7540663,
7289684,0.7359439,
7289686,0.72458273,
7289687,0.8252861,
7289688,0.82986414,
7289689,0.87067044,
7289690,0.8395006,
7289691,0.87012714,
7289692,0.7946651,
7289693,0.8089399,
7289694,0.8651289,
7289695,0.8545623,
7289696,0.8150963,
7289697,0.76354337,
7289698,0.7876467,
7289699,0.6938653,
7289700,0.8056296,
7289701,0.6818246,
7289702,0.81353116,
7289703,0.83515584,
7289704,0.71993756,
7289705,0.73613733,
7289706,0.87373817,
7289707,0.8071077,
7289708,0.8061351,
7289709,0.62339747,
7289710,0.76963145,
7289711,0.80761737,
7289712,0.79823077,
7289713,0.76011664,
7289714,0.7072496,
7289715,0.8250009,
7289716,0.78952533,
7289717,0.8272172,
7289718,0.8284694,
7289719,0.7528159,
7289720,0.7833083,
7289721,0.74827313,
7289722,0.73807883,
7289723,0.64026594,
7289724,0.57039535,
7289725,0.8483536,
7289726,0.48753828,
7289727,0.73296547,
7289728,0.58616614,
7289729,0.63415766,
7289730,0.7546987,
7289731,0.6910853,
7289732,0.82830685,
7289733,0.83254284,
7289734,0.8045127,
7289735,0.87126654,
7289737,0.6745021,
7289738,0.7091858,
7289739,0.75034034,
7289740,0.7613203,
7289741,0.53941864,
7289742,0.7558432,
7289744,0.88602865,
7289745,0.63039905,
7289746,0.8229676,
7289750,0.6932346,
7289751,0.7706711,
7289752,0.7268169,
7289753,0.75583833,
7289754,0.82347083,
7289766,0.87711775,
7289767,0.8167074,
7289768,0.85609436,
7289798,0.88480526,
7289851,0.71428365,
7289852,0.7788541,
7289853,0.665864,
7289947,0.84961724,
7289948,0.7148127,
7289949,0.7544381,
7290266,0.81485564,
7290270,0.8307041,
7290271,0.90273494,
7290365,0.7330763,
7290366,0.87035584,
7290367,0.76004606,
7290368,0.87332207,
7290370,0.4747372,
7290371,0.8432268,
7290372,0.86210984,
7290446,0.7825457,
7290447,0.79381853,
7290457,0.8284852,
7290459,0.74353635,
7290530,0.78308815,
7290531,0.57446134,
7290532,0.5678435,
7290533,0.72154546,
7290534,0.836641,
7290535,0.7718233,
7290536,0.7207978,
7290537,0.47285634,
7290538,0.55877453,
7290539,0.6306029,
7290576,0.67438686,
7290580,0.60836387,
7290581,0.6431375,
7290582,0.6712141,
7290583,0.44182843,
7290584,0.6563085,
7290603,0.74690974,
7290696,0.8438221,
7290699,0.6982561,
7290941,0.74180466,
7290994,0.64188933,
7290995,0.7041253,
7290996,0.6302457,
7291034,0.8794642,
7291061,0.8188929,
7291062,0.7582549,
7291063,0.770191,
7291064,0.8546785,
7291065,0.834834,
7291066,0.7640019,
7291067,0.81671023,
7291068,0.7815437,
7291069,0.8863603,
7291070,0.8790418,
7291071,0.7048042,
7291072,0.6650472,
7291074,0.74017775,
7291075,0.80903333,
7291076,0.8764839,
7291077,0.73846036,
7291078,0.77265656,
7291080,0.767517,
7291158,0.81202084,
7291171,0.6999157,
7291172,0.7130846,
7291173,0.67286634,
7291184,0.773187,
7291185,0.7420503,
7291186,0.73954356,
7291187,0.72335505,
7291190,0.77907455,
7291191,0.7131187,
7291192,0.8043525,
7291227,0.73613167,
7291228,0.53571665,
7291229,0.8417818,
7291230,0.88885415,
7291231,0.83045095,
7291232,0.8619396,
7291233,0.69992447,
7291235,0.79447764,
7291236,0.78628445,
7291237,0.8387334,
7291238,0.86576015,
7291239,0.81929624,
7291250,0.67093915,
7291253,0.8161093,
7291254,0.8280309,
7291255,0.8578466,
7291258,0.81929046,
7291259,0.86972517,
7291261,0.7881444,
7291262,0.8081918,
7291263,0.7528183,
7291264,0.7980703,
7291265,0.92608726,
7291266,0.6985301,
7291267,0.78263634,
7291268,0.7347954,
7291269,0.874135,
7291421,0.75641495,
7291432,0.78739506,
7291589,0.69618934,
7291590,0.6334755,
7291591,0.65307873,
7291592,0.6327921,
7291593,0.67567694,
7291594,0.62286747,
7291595,0.81064546,
7291598,0.8071832,
7291599,0.8376482,
7291600,0.59113765,
7291601,0.5869778,
7291602,0.5983886,
7291603,0.712099,
7291604,0.6499066,
7291605,0.65073687,
7291785,0.760867,
7291787,0.824426,
7291795,0.63327813,
7291796,0.8094442,
7291799,0.7845507,
7291800,0.5706744,
7291801,0.5437824,
7291802,0.5609854,
7291803,0.45757183,
7291804,0.65518826,
7291805,0.6796502,
7291806,0.83332473,
7291807,0.55971354,
7291883,0.8559452,
7291887,0.8609015,
7291888,0.883584,
7291897,0.7963021,
7291898,0.7790502,
7291900,0.7539581,
7291901,0.786561,
7291903,0.81474894,
7291904,0.8014354,
7291906,0.8485905,
7291907,0.84396935,
7291909,0.72795135,
7291910,0.8353042,
7291984,0.74347913,
7292203,0.83921546,
7292204,0.8243309,
7292205,0.78395146,
7292206,0.7215195,
7292207,0.7343545,
7292208,0.8522887,
7292209,0.79118294,
7292210,0.8275349,
7292211,0.76905876,
7292212,0.85406584,
7292220,0.8511625,
7292221,0.7007294,
7292222,0.7725697,
7292223,0.83736944,
7292224,0.78234756,
7292229,0.7265614,
7292230,0.67254955,
7292231,0.6927671,
7292232,0.6904565,
7292233,0.65506536,
7292234,0.64199555,
7292235,0.7103625,
7292236,0.5923088,
7292237,0.60531,
7292238,0.73431176,
7292239,0.7103335,
7292240,0.6800006,
7292241,0.6319778,
7292242,0.65373236,
7292245,0.74413085,
7292307,0.8895763,
7292308,0.81660795,
7292309,0.8838114,
7292310,0.8054708,
7292311,0.7223821,
7292312,0.87011635,
7292313,0.84753364,
7292314,0.85823786,
7292315,0.72762734,
7292316,0.76219344,
7292317,0.7300377,
7292318,0.8168562,
7292319,0.83563113,
7292320,0.8200254,
7292321,0.8353433,
7292323,0.7861351,
7292324,0.83292246,
7292325,0.84015185,
7292326,0.8191994,
7292327,0.8269972,
7292328,0.8193462,
7292329,0.92173964,
7292330,0.7704432,
7292332,0.7715347,
7292333,0.6049644,
7292425,0.6430357,
7292862,0.6376296,
7292932,0.9088706,
7292933,0.7877465,
7292934,0.7958751,
7292935,0.77800494,
7292936,0.8298724,
7292937,0.8306649,
7292938,0.90549374,
7292939,0.9350461,
7292943,0.7432425,
7292944,0.85003,
7292945,0.8524517,
7292946,0.7334137,
7292947,0.8512161,
7292949,0.9249472,
7292950,0.7171635,
7292951,0.85782427,
7292953,0.7941672,
7292954,0.84503,
7292955,0.7701104,
7292956,0.7763352,
7292957,0.7742982,
7292960,0.7048594,
7292964,0.815405,
7292965,0.8078273,
7292966,0.8432238,
7292968,0.8623692,
7292969,0.78362244,
7292994,0.8971318,
7292995,0.90356237,
7292996,0.9246145,
7293014,0.8385252,
7293018,0.743202,
7293019,0.7068227,
7293163,0.72916126,
7293164,0.78812325,
7293165,0.7540821,
7293166,0.75375444,
7293167,0.7680192,
7293209,0.76239747,
7293218,0.7247343,
7293223,0.834526,
7293224,0.87641215,
7293244,0.7426405,
7293245,0.7765972,
7293246,0.724757,
7293248,0.7249288,
7293249,0.726005,
7293250,0.7200979,
7293251,0.6987589,
7293252,0.72651964,
7293255,0.8131667,
7293256,0.81177706,
7293257,0.8605312,
7293258,0.8428504,
7293259,0.8648909,
7293260,0.8628414,
7293276,0.9180208,
7293277,0.92608374,
7293278,0.89444673,
7293284,0.90838265,
7293525,0.7193118,
7293526,0.7527914,
7293528,0.82884145,
7293537,0.7721034,
7293538,0.7280497,
7293539,0.61027396,
7293540,0.7033898,
7293542,0.76700366,
7293543,0.7873936,
7293655,0.8187746,
7293656,0.89689225,
7293658,0.753595,
7293663,0.8500278,
7293664,0.8253119,
7293666,0.746951,
7293667,0.77375126,
7293669,0.86795294,
7293671,0.70485306,
7294079,0.86332905,
7294080,0.6434806,
7294190,0.8317014,
7294224,0.8613237,
7294254,0.8549917,
7294285,0.9075506,
7294286,0.78620285,
7294310,0.84396845,
7294311,0.85188466,
7294326,0.8178072,
7294336,0.8569424,
7294337,0.87071306,
7294338,0.92440665,
7294339,0.88913375,
7294340,0.7310982,
7294341,0.8821826,
7294342,0.8135575,
7294351,0.8378115,
7294352,0.7570583,
7294406,0.8508665,
7294407,0.901042,
7294408,0.6384065,
7294409,0.71063083,
7294410,0.68726814,
7294411,0.8036281,
7294431,0.7400085,
7294432,0.60156465,
7294433,0.78613997,
7294458,0.68629825,
7294690,0.7826121,
7294693,0.8864341,
7294694,0.8286219,
7294930,0.8477679,
7294931,0.87753993,
7294937,0.7952003,
7294938,0.8096348,
7294939,0.86429214,
7294940,0.8594125,
7294941,0.7735586,
7294942,0.8054742,
7294943,0.7692932,
7294944,0.72144246,
7294955,0.7260392,
7294956,0.74697363,
7295105,0.8583891,
7295107,0.8333884,
7295108,0.8782526,
7295109,0.78051466,
7295110,0.82913965,
7295111,0.91325957,
7295112,0.6960771,
7295113,0.85998225,
7295123,0.88437676,
7295124,0.74188876,
7295125,0.80538756,
7295210,0.86381936,
7295231,0.73639435,
7295233,0.73350865,
7295239,0.7992166,
7295240,0.8181944,
7295241,0.74403936,
7295242,0.73379034,
7295244,0.85349196,
7295245,0.9174363,
7295246,0.910984,
7295248,0.77699697,
7295249,0.8554074,
7295250,0.8408449,
7295251,0.8525386,
7295252,0.8963126,
7295253,0.8602215,
7295254,0.9136488,
7295255,0.811698,
7295256,0.90524656,
7295261,0.81222165,
7295262,0.78932947,
7295263,0.8531671,
7295265,0.8281732,
7295266,0.66531587,
7295280,0.7978883,
7295281,0.83503443,
7295349,0.7420076,
7295350,0.72698814,
7295354,0.81842005,
7295356,0.8474227,
7295357,0.7795765,
7295358,0.85151875,
7295359,0.58798075,
7295360,0.8218399,
7295361,0.47317967,
7295363,0.8478237,
7295369,0.70378053,
7295380,0.7543963,
7295387,0.5102069,
7295388,0.5445751,
7295389,0.5316194,
7295390,0.51879483,
7295391,0.51896405,
7295392,0.5428937,
7295396,0.8236802,
7295404,0.8699831,
7295409,0.8799384,
7295410,0.8364503,
7295411,0.8126137,
7295413,0.84533215,
7295426,0.8719172,
7295436,0.90597963,
7295437,0.8522225,
7295438,0.8438293,
7295439,0.834209,
7295536,0.25972572,
7295537,0.29291996,
7295538,0.25720394,
7295539,0.27192807,
7295540,0.25084227,
7295541,0.29773962,
7295542,0.2932514,
7295543,0.35573825,
7295544,0.27265322,
7295545,0.31621596,
7295546,0.239144,
7295547,0.2952969,
7295548,0.24096245,
7295549,0.25076577,
7295550,0.75702924,
7295551,0.87466234,
7295552,0.9178862,
7295556,0.726555,
7295559,0.8430818,
7295560,0.91018194,
7295563,0.85949236,
7295564,0.6985138,
7295565,0.78059787,
7295567,0.7518987,
7295568,0.72942185,
7295570,0.7138525,
7295577,0.79803437,
7295578,0.80231464,
7295695,0.80938226,
7295696,0.77795357,
7295697,0.8582891,
7295705,0.8836038,
7295706,0.70228684,
7295707,0.8516745,
7295708,0.89249504,
7295709,0.84807366,
7295710,0.8642431,
7295711,0.8461262,
7295713,0.8875581,
7295714,0.7956309,
7295715,0.6951503,
7295716,0.8033655,
7295717,0.8089181,
7295718,0.82847416,
7295719,0.69304156,
7295720,0.39815468,
7295721,0.7895587,
7295722,0.80952847,
7295723,0.80536306,
7295724,0.82486224,
7295725,0.79634005,
7295726,0.7382183,
7295727,0.80021334,
7295728,0.84984547,
7295729,0.81573546,
7295730,0.82054186,
7295731,0.81965137,
7295732,0.8412192,
7295733,0.8635508,
7295734,0.7923102,
7295735,0.8066257,
7295736,0.70213807,
7295737,0.88671917,
7295738,0.81386364,
7295739,0.8893357,
7295740,0.68093467,
7295741,0.70453674,
7295742,0.70542765,
7295743,0.6581913,
7295744,0.82255995,
7295745,0.8332886,
7295746,0.815339,
7295747,0.8052381,
7295748,0.8033089,
7295749,0.6747764,
7295750,0.7823394,
7295751,0.93112576,
7295752,0.8377482,
7295753,0.7152939,
7295754,0.7639837,
7295755,0.8588649,
7295756,0.6194754,
7295757,0.7607463,
7295758,0.7603448,
7295759,0.7748495,
7295760,0.8187308,
7295761,0.713444,
7295762,0.7413535,
7295765,0.6510023,
7295766,0.59897804,
7295767,0.76346445,
7295768,0.77738595,
7295769,0.8076491,
7295770,0.6577177,
7295771,0.7308736,
7295784,0.8054211,
7295787,0.7736656,
7295788,0.9137735,
7295789,0.83800524,
7295790,0.4958648,
7295791,0.746079,
7295792,0.86926574,
7295793,0.8216427,
7295795,0.82286644,
7295797,0.81788284,
7295798,0.8279207,
7295799,0.8341437,
7295800,0.8659193,
7295801,0.7720057,
7295806,0.8478241,
7295807,0.8488282,
7295808,0.62951314,
7295810,0.776202,
7295844,0.8022972,
7295845,0.8265403,
7295846,0.6799071,
7295847,0.82575196,
7296030,0.6957541,
7296034,0.81125724,
7296036,0.834727,
7296037,0.74246866,
7296040,0.6999862,
7296041,0.8791281,
7296042,0.78309345,
7296043,0.8921509,
7296044,0.8366983,
7296045,0.8887987,
7296046,0.9012728,
7296047,0.86388075,
7296048,0.90554243,
7296049,0.8461891,
7296050,0.8782143,
7296051,0.8069507,
7296052,0.86010563,
7296053,0.80998176,
7296054,0.83579236,
7296056,0.8138793,
7296057,0.85878414,
7296058,0.70308703,
7296059,0.91890603,
7296060,0.8163554,
7296061,0.88972354,
7296062,0.82822734,
7296063,0.88357633,
7296064,0.84840083,
7296065,0.8431165,
7296066,0.7842655,
7296067,0.8912987,
